weights	features	abs_weight
-0.730376481268976	cg09507184/ISG20L2	0.730376481268976
-0.730637675980501	cg03195643/NA	0.730637675980501
-0.731691043005997	cg22793142/LOC148696	0.731691043005997
-0.731796799292397	cg13672525/MDM4	0.731796799292397
-0.731849212128823	cg04329659/ASB13	0.731849212128823
-0.732037989036044	cg21703255/NA	0.732037989036044
-0.732392010395322	cg02116856/ACSL3	0.732392010395322
-0.732997178365739	cg25207627/BASP1	0.732997178365739
-0.733217668657583	cg09606208/PUS10	0.733217668657583
-0.734467736082799	cg17516571/NA	0.734467736082799
-0.735559750181893	cg03151709/MDC1	0.735559750181893
-0.736546612169833	cg05903736/HDAC4	0.736546612169833
-0.736945970826613	cg26682517/OSBPL3	0.736945970826613
-0.738094923689039	cg13414654/NA	0.738094923689039
-0.738683815383361	cg17589449/RNF185	0.738683815383361
-0.738734291926616	cg19334657/NA	0.738734291926616
-0.739266587622425	cg03754705/SAPS1	0.739266587622425
-0.739896046487838	cg16416184/NA	0.739896046487838
-0.741058027260638	cg14195115/SHB	0.741058027260638
-0.741819967064503	cg17073169/NA	0.741819967064503
-0.742659305811967	cg13934406/PPT2	0.742659305811967
-0.743835602090276	cg20445727/NA	0.743835602090276
-0.74438194818831	cg00392257/ISG20L2	0.74438194818831
-0.744557225619025	cg16510070/IL21R	0.744557225619025
-0.7449900713906	cg19687529/SLCO3A1	0.7449900713906
-0.745772538717852	cg07016730/SBF1	0.745772538717852
-0.746946472730861	cg18436788/LRRC47	0.746946472730861
-0.747319255514148	cg00083596/SDK1	0.747319255514148
-0.747499773165062	cg09909478/ABR	0.747499773165062
-0.747505141863928	cg11063877/LARP4	0.747505141863928
-0.747586454946803	cg27063969/DOCK2	0.747586454946803
-0.748406849916378	cg13279700/C6orf10	0.748406849916378
-0.74858238935054	cg06174858/TDGF1	0.74858238935054
-0.748712160747874	cg01370294/NA	0.748712160747874
-0.74916759985029	cg26842310/NA	0.74916759985029
-0.749994153076827	cg06025456/PPT2	0.749994153076827
-0.750138163747584	cg13581779/TMEM212	0.750138163747584
-0.750571814999035	cg17883068/TCF12	0.750571814999035
-0.752654939175489	cg19588016/ASAP2	0.752654939175489
-0.752735823736018	cg15329866/PLD1	0.752735823736018
-0.752955055892972	cg17648080/SMG6	0.752955055892972
-0.753588828575508	cg27227804/CLEC16A	0.753588828575508
-0.7541512169488	cg23063070/PVT1	0.7541512169488
-0.754173232690717	cg20373894/COMMD1	0.754173232690717
-0.754728724238727	cg06130599/MOBKL1A	0.754728724238727
-0.754780272167909	cg14524754/B3GNTL1	0.754780272167909
-0.755414605231201	cg11692070/NAPEPLD	0.755414605231201
-0.755862840808495	cg26788216/IL1RL2	0.755862840808495
-0.758321391994162	cg17014214/CTBP2	0.758321391994162
-0.758576219929939	cg19276186/C8orf12	0.758576219929939
-0.758965055126945	cg09985793/IGDCC3	0.758965055126945
-0.759624214754718	cg19102955/TRMT6	0.759624214754718
-0.760325523591084	cg15080351/FAM50B	0.760325523591084
-0.760975810682592	cg05930586/NA	0.760975810682592
-0.76148216843562	cg25795774/NA	0.76148216843562
-0.762113693362649	cg04267284/PYGB	0.762113693362649
-0.762913549508106	cg00194771/GSG1	0.762913549508106
-0.763289204033384	cg13276570/ANKRD33B	0.763289204033384
-0.763319314618194	cg19747271/SCAND3	0.763319314618194
-0.765806031774451	cg04613057/MYO9B	0.765806031774451
-0.766266885374876	cg12926341/NA	0.766266885374876
-0.766500848049774	cg03117487/CACNA1E	0.766500848049774
-0.766974844937386	cg08196608/NA	0.766974844937386
-0.76763130541928	cg13311655/NA	0.76763130541928
-0.767658669007989	cg25190513/GPR109B	0.767658669007989
-0.768044929572822	cg21375017/OSBPL10	0.768044929572822
-0.771136917452229	cg20698942/EPS15	0.771136917452229
-0.77196517969953	cg09502069/DEGS1	0.77196517969953
-0.773645348859854	cg12964420/NA	0.773645348859854
-0.77403091140793	cg27012021/NA	0.77403091140793
-0.77424384102162	cg02349866/AP3S2	0.77424384102162
-0.774575238733118	cg22628512/NA	0.774575238733118
-0.776001245731079	cg22283754/PVT1	0.776001245731079
-0.777434077311092	cg00678005/TNKS	0.777434077311092
-0.777532953190417	cg15689969/TRIO	0.777532953190417
-0.777650061288098	cg14325436/ABHD8	0.777650061288098
-0.777720719035703	cg10317164/IRAK2	0.777720719035703
-0.7778391016971	cg00163459/MKKS	0.7778391016971
-0.777888488163309	cg12811871/ZFYVE28	0.777888488163309
-0.779068402392746	cg10379077/CLEC16A	0.779068402392746
-0.781790035803832	cg00001269/NA	0.781790035803832
-0.782329364311122	cg15989608/TNF	0.782329364311122
-0.782931896003829	cg03930929/LRRN1	0.782931896003829
-0.78389399804695	cg21162528/GPR133	0.78389399804695
-0.786935939179728	cg00568164/TSPAN18	0.786935939179728
-0.787314816694641	cg11464297/NA	0.787314816694641
-0.788239252458603	cg16481280/PPT2	0.788239252458603
-0.78833239904259	cg25905215/NFKB1	0.78833239904259
-0.788382682879224	cg21524538/SDCBP2	0.788382682879224
-0.788394896330494	cg13947735/B3GNTL1	0.788394896330494
-0.788592288496806	cg18188653/LPP	0.788592288496806
-0.788956835924987	cg27660099/EEPD1	0.788956835924987
-0.78969828710266	cg04950627/NA	0.78969828710266
-0.790538162374073	cg07589972/NR3C1	0.790538162374073
-0.790894251810953	cg13447566/FIBCD1	0.790894251810953
-0.791775028691788	cg19926250/GPR87	0.791775028691788
-0.793490281154688	cg15033552/CAPN2	0.793490281154688
-0.793600731091228	cg00350405/IWS1	0.793600731091228
-0.793896094275293	cg09711214/TEAD1	0.793896094275293
-0.793973751817309	cg13033858/SSH1	0.793973751817309
-0.794730050432046	cg01890417/ZNF644	0.794730050432046
-0.795464344400798	cg21688152/B3GNTL1	0.795464344400798
-0.795984666565895	cg15978561/HDAC4	0.795984666565895
-0.798073750154505	cg21187195/NA	0.798073750154505
-0.798132384916306	cg16380885/BASP1	0.798132384916306
-0.799243785348928	cg17357548/NA	0.799243785348928
-0.80003058331242	cg20380768/MEST	0.80003058331242
-0.800447268582639	cg25576093/NA	0.800447268582639
-0.800467583572852	cg12860109/NIPAL2	0.800467583572852
-0.800743085813258	cg26898567/TMEM220	0.800743085813258
-0.801574979231825	cg22235258/EHF	0.801574979231825
-0.802192293672965	cg08496123/HAS1	0.802192293672965
-0.802919201778797	cg12203957/OLR1	0.802919201778797
-0.803424738218987	cg06767314/ABR	0.803424738218987
-0.80595032824965	cg10512194/TMEM212	0.80595032824965
-0.806407397293093	cg23247068/PDXK	0.806407397293093
-0.80754579352542	cg21622202/CDCA7	0.80754579352542
-0.807716753943699	cg12619015/TM9SF2	0.807716753943699
-0.808167932428044	cg20995564/ZEB2	0.808167932428044
-0.808305322500597	cg18279625/NA	0.808305322500597
-0.809713860348277	cg11209521/GNG12	0.809713860348277
-0.809830419941269	cg19639490/SCAMP2	0.809830419941269
-0.810401853890983	cg09087901/PLG	0.810401853890983
-0.810832790342826	cg21400896/ABI3	0.810832790342826
-0.811482048329612	cg25423174/NA	0.811482048329612
-0.811820422375147	cg26982447/ANKRD34B	0.811820422375147
-0.811901702925806	cg18861762/ANO7	0.811901702925806
-0.812371807501047	cg27636058/ZDHHC5	0.812371807501047
-0.813212154268716	cg20212364/NA	0.813212154268716
-0.813295543062214	cg11756387/PTP4A2	0.813295543062214
-0.815056723621848	cg26628069/B3GNTL1	0.815056723621848
-0.81787357999025	cg11720896/NA	0.81787357999025
-0.81802502363967	cg09838169/INPP5A	0.81802502363967
-0.819314524206127	cg23414759/EXOC4	0.819314524206127
-0.819788758233376	cg19009132/EMP1	0.819788758233376
-0.822262330598605	cg00395579/RRM2B	0.822262330598605
-0.8229788918866	cg05539265/NA	0.8229788918866
-0.825224628068576	cg04875821/NA	0.825224628068576
-0.826104537561136	cg19224793/NA	0.826104537561136
-0.82612727117124	cg06118546/CR1L	0.82612727117124
-0.827613719188297	cg15689121/NA	0.827613719188297
-0.828028687631822	cg07048415/CTBP2	0.828028687631822
-0.82814183451596	cg21913528/IVNS1ABP	0.82814183451596
-0.828495132998466	cg08565003/ZCCHC14	0.828495132998466
-0.828787324626933	cg10410483/NA	0.828787324626933
-0.828882508294314	cg10766282/NA	0.828882508294314
-0.829433438433537	cg02212846/FNDC1	0.829433438433537
-0.829877917521493	cg19825182/GPR183	0.829877917521493
-0.829956984038398	cg13756014/NA	0.829956984038398
-0.830397866040677	cg24492886/PTAFR	0.830397866040677
-0.830971715468184	cg14003090/NA	0.830971715468184
-0.831403533794182	cg02576153/NA	0.831403533794182
-0.831906648937741	cg17680611/TPM4	0.831906648937741
-0.831962602691219	cg18333220/NA	0.831962602691219
-0.834793733448652	cg11558820/NA	0.834793733448652
-0.835092873143682	cg22449085/TNNI1	0.835092873143682
-0.835245719595851	cg26252045/ABTB2	0.835245719595851
-0.836093593015168	cg05992395/NA	0.836093593015168
-0.837113432976671	cg00733722/NA	0.837113432976671
-0.841339001917781	cg21188858/EBF1	0.841339001917781
-0.841359821141947	cg15545247/GPR109B	0.841359821141947
-0.846066943559805	cg15362455/PLA1A	0.846066943559805
-0.847129020440697	cg23359665/PPT2	0.847129020440697
-0.848235928481727	cg26451198/SCAMP2	0.848235928481727
-0.848605316456494	cg01141721/SRC	0.848605316456494
-0.848882079953979	cg24299136/GNG7	0.848882079953979
-0.849113786689686	cg02956248/PPT2	0.849113786689686
-0.849881213084898	cg10501210/NA	0.849881213084898
-0.850048231659414	cg01310875/C8orf80	0.850048231659414
-0.851188321222633	cg26165146/ARNTL2	0.851188321222633
-0.851631066112504	cg01796225/CHORDC1	0.851631066112504
-0.859811710574393	cg11472422/B3GNTL1	0.859811710574393
-0.861628879133402	cg16974190/NA	0.861628879133402
-0.862863441176581	cg17610889/NA	0.862863441176581
-0.864485477039115	cg04399899/RAPGEF2	0.864485477039115
-0.864603740598754	cg08171667/NA	0.864603740598754
-0.866080848805733	cg00832703/KLHL6	0.866080848805733
-0.868436528671138	cg13156207/NA	0.868436528671138
-0.868848980691625	cg11855842/ASAP3	0.868848980691625
-0.871820912740696	cg04848693/MAD1L1	0.871820912740696
-0.873702959801738	cg18467358/NA	0.873702959801738
-0.87464648285373	cg03529043/HCG22	0.87464648285373
-0.880299481927675	cg13626830/RASGRF2	0.880299481927675
-0.881743632232184	cg01400040/RORA	0.881743632232184
-0.88513508170807	cg17719126/PHF1	0.88513508170807
-0.885491623206994	cg23217575/NA	0.885491623206994
-0.887285649127755	cg22262152/ODF1	0.887285649127755
-0.888010627731352	cg21398469/CCNG2	0.888010627731352
-0.888532657805269	cg26487582/ZCCHC4	0.888532657805269
-0.889023552858034	cg01928411/LARP4	0.889023552858034
-0.890245797955498	cg00148025/EXOC4	0.890245797955498
-0.890494404920582	cg13413982/NA	0.890494404920582
-0.891678713998788	cg04902838/SDK1	0.891678713998788
-0.894598110638669	cg18395354/SDK1	0.894598110638669
-0.895471244632458	cg14109388/NA	0.895471244632458
-0.89712952231879	cg11090458/NA	0.89712952231879
-0.902140768223323	cg16167050/CEP170	0.902140768223323
-0.90525588995304	cg07699978/PPM1H	0.90525588995304
-0.905776452379211	cg12522599/EEPD1	0.905776452379211
-0.906117708076276	cg02524983/LPP	0.906117708076276
-0.908319460157784	cg18766900/USP6NL	0.908319460157784
-0.909627440415667	cg03035162/NA	0.909627440415667
-0.909814102045747	cg23867441/STARD13	0.909814102045747
-0.912907538336067	cg13377965/ALPL	0.912907538336067
-0.916158239403207	cg22374742/UXS1	0.916158239403207
-0.920614952734198	cg01360627/TNF	0.920614952734198
-0.922199212987807	cg12032915/NA	0.922199212987807
-0.92547660523476	cg06369076/ALPL	0.92547660523476
-0.92572204017335	cg05213414/NA	0.92572204017335
-0.927340653567256	cg18647570/DHX8	0.927340653567256
-0.930847035366163	cg07629149/DIP2C	0.930847035366163
-0.931267816835691	cg26441291/NA	0.931267816835691
-0.932442546554096	cg06147361/SOX5	0.932442546554096
-0.932792816287367	cg12208353/NEB	0.932792816287367
-0.939834132749174	cg08425796/NA	0.939834132749174
-0.944506391146485	cg26615224/TCF3	0.944506391146485
-0.949834403173558	cg17479716/NA	0.949834403173558
-0.950932416233386	cg21394039/ATP9B	0.950932416233386
-0.951316218141035	cg18434367/CLIC5	0.951316218141035
-0.952063219590123	cg06419212/ACSF3	0.952063219590123
-0.954850118628635	cg06528737/USP6NL	0.954850118628635
-0.955168076215592	cg02481064/NA	0.955168076215592
-0.958825462450698	cg11181763/EBF1	0.958825462450698
-0.965865037556871	cg01953399/USP12	0.965865037556871
-0.966314207517749	cg15236196/FLJ32065	0.966314207517749
-0.972079872885346	cg10853431/USP6NL	0.972079872885346
-0.981099773399285	cg03462096/NA	0.981099773399285
-0.992278696182157	cg23844018/DIP2C	0.992278696182157
-1	cg20782816/OGG1	1
